ID,time,pop,popPred,indivPredMean,indivPredMode
24,16.5979,0.481468,2.27498,4.77345,4.58515
24,16.68,0.447303,2.24081,4.7528,4.56396
24,16.706,0.43649,2.23,4.74627,4.55726
24,16.8,0.397341,2.19085,4.72261,4.53298
24,16.8147,0.391219,2.18473,4.71891,4.52919
24,16.92,0.347378,2.14089,4.69241,4.502
24,16.9241,0.345654,2.13916,4.69137,4.50094
24,17.0343,0.299792,2.0933,4.66365,4.4725
24,17.04,0.297416,2.09092,4.66221,4.47102
24,17.1452,0.253632,2.04714,4.63575,4.44388
24,17.16,0.247453,2.04096,4.63202,4.44005
24,17.2568,0.207171,2.00068,4.60767,4.41507
24,17.28,0.197491,1.991,4.60182,4.40907
24,17.3691,0.160408,1.95392,4.57941,4.38607
24,17.4,0.147528,1.94104,4.57163,4.37809
24,17.4821,0.11334,1.90685,4.55097,4.35689
24,17.52,0.0975658,1.89107,4.54143,4.34711
24,17.5959,0.0659661,1.85947,4.52234,4.32751
24,17.64,0.0476033,1.84111,4.51124,4.31613
24,17.7104,0.0182838,1.81179,4.49352,4.29795
24,17.76,-0.00235915,1.79115,4.48104,4.28515
24,17.8257,-0.0297088,1.7638,4.46452,4.26819
24,17.88,-0.0523216,1.74119,4.45085,4.25417
24,17.9417,-0.0780138,1.71549,4.43532,4.23824
24,18,-0.102284,1.69122,4.42065,4.22319
24,18.0585,-0.126633,1.66687,4.40594,4.20809
24,18.12,-0.152247,1.64126,4.39046,4.19221
24,18.176,-0.175569,1.61794,4.37636,4.17775
24,18.24,-0.202209,1.5913,4.36026,4.16123
24,18.2943,-0.224823,1.56868,4.3466,4.14721
24,18.36,-0.252171,1.54134,4.33007,4.13025
24,18.4134,-0.274398,1.51911,4.31664,4.11647
24,18.48,-0.302134,1.49137,4.29987,4.09927
24,18.5332,-0.324296,1.46921,4.28648,4.08553
24,18.6,-0.352096,1.44141,4.26968,4.06829
24,18.6539,-0.374518,1.41899,4.25613,4.05439
24,18.72,-0.402059,1.39145,4.23948,4.03731
24,18.7753,-0.425067,1.36844,4.22558,4.02305
24,18.84,-0.452021,1.34149,4.20929,4.00633
24,18.8975,-0.475945,1.31756,4.19483,3.9915
24,18.96,-0.501984,1.29152,4.17909,3.97536
24,19.0205,-0.527155,1.26635,4.16388,3.95975
24,19.08,-0.551946,1.24156,4.1489,3.94438
24,19.1443,-0.578697,1.21481,4.13273,3.92779
24,19.2,-0.601909,1.1916,4.1187,3.9134
24,19.2689,-0.630575,1.16293,4.10138,3.89562
24,19.32,-0.651871,1.14164,4.08851,3.88242
24,19.3943,-0.682791,1.11072,4.06982,3.86325
24,19.44,-0.701834,1.09167,4.05831,3.85144
24,19.5205,-0.735347,1.05816,4.03806,3.83066
24,19.56,-0.751796,1.04171,4.02812,3.82046
24,19.6475,-0.788244,1.00526,4.00609,3.79786
24,19.68,-0.801759,0.991749,3.99792,3.78948
24,19.7754,-0.841486,0.952022,3.97391,3.76485
24,19.8,-0.851721,0.941787,3.96773,3.7585
24,19.9041,-0.895075,0.898433,3.94153,3.73162
24,19.92,-0.901684,0.891824,3.93753,3.72752
24,20,-0.934992,0.858516,3.9174,3.70687
24,20.0337,-0.949012,0.844496,3.90893,3.69817
24,20.04,-0.951646,0.841862,3.90734,3.69654
24,20.16,-1.00161,0.791899,3.87714,3.66556
24,20.1641,-1.0033,0.790208,3.87612,3.66451
24,20.28,-1.05157,0.741937,3.84695,3.63458
24,20.2953,-1.05794,0.735566,3.8431,3.63063
24,20.4,-1.10153,0.691975,3.81675,3.6036
24,20.4274,-1.11294,0.680569,3.80986,3.59653
24,20.52,-1.1515,0.642012,3.78656,3.57262
24,20.5603,-1.16829,0.625213,3.77641,3.56221
24,20.64,-1.20146,0.59205,3.75636,3.54164
24,20.6942,-1.22401,0.569498,3.74273,3.52766
24,20.76,-1.25142,0.542087,3.72617,3.51067
24,20.8289,-1.28009,0.51342,3.70884,3.49289
24,20.88,-1.30138,0.492125,3.69597,3.47969
24,20.9644,-1.33653,0.456977,3.67473,3.45789
24,21,-1.35135,0.442162,3.66578,3.44871
24,21.1009,-1.39334,0.400166,3.6404,3.42267
24,21.12,-1.40131,0.3922,3.63558,3.41773
24,21.2382,-1.45052,0.342986,3.60584,3.38721
24,21.24,-1.45127,0.342237,3.60539,3.38675
24,21.36,-1.50123,0.292275,3.57519,3.35577
24,21.3764,-1.50807,0.285434,3.57106,3.35153
24,21.48,-1.5512,0.242312,3.545,3.32479
24,21.5156,-1.566,0.227507,3.53605,3.31561
24,21.6,-1.60116,0.19235,3.5148,3.29381
24,21.6556,-1.62431,0.169203,3.50081,3.27946
24,21.72,-1.65112,0.142387,3.48461,3.26283
24,21.7965,-1.68299,0.110519,3.46535,3.24307
24,21.84,-1.70108,0.0924249,3.45441,3.23185
24,21.9384,-1.74205,0.0514538,3.42965,3.20645
24,21.96,-1.75105,0.0424624,3.42422,3.20087
24,22.08,-1.80101,-0.00750007,3.39402,3.16989
24,22.0812,-1.8015,-0.00799606,3.39372,3.16959
24,22.2,-1.85097,-0.0574625,3.36383,3.13891
24,22.2249,-1.86134,-0.0678328,3.35756,3.13248
24,22.32,-1.90093,-0.107425,3.33363,3.10793
24,22.3696,-1.92157,-0.128059,3.32116,3.09514
24,22.44,-1.9509,-0.157387,3.30344,3.07695
24,22.5152,-1.98219,-0.188677,3.28453,3.05755
24,22.56,-2.00086,-0.20735,3.27324,3.04598
24,22.6617,-2.0432,-0.24969,3.24765,3.01972
24,22.68,-2.05082,-0.257312,3.24305,3.015
24,22.8,-2.10078,-0.307275,3.21285,2.98402
24,22.8092,-2.10461,-0.3111,3.21054,2.98165
24,22.92,-2.15075,-0.357237,3.18266,2.95304
24,22.9576,-2.16642,-0.372909,3.17319,2.94332
24,23.04,-2.20071,-0.4072,3.15246,2.92206
24,23.1071,-2.22863,-0.435121,3.13559,2.90475
24,23.16,-2.25067,-0.457162,3.12227,2.89108
24,23.2575,-2.29125,-0.497738,3.09774,2.86592
24,23.28,-2.30063,-0.507125,3.09207,2.8601
24,23.4,-2.3506,-0.557087,3.06188,2.82912
24,23.4088,-2.35427,-0.560762,3.05966,2.82684
24,23.52,-2.40056,-0.60705,3.03168,2.79814
24,23.5612,-2.4177,-0.624197,3.02132,2.78751
24,23.64,-2.45052,-0.657012,3.00149,2.76716
24,23.7145,-2.48155,-0.688044,2.98273,2.74792
24,23.76,-2.50048,-0.706975,2.97129,2.73618
24,23.8689,-2.54581,-0.752307,2.94389,2.70807
24,23.88,-2.55044,-0.756937,2.9411,2.7052
24,24,-2.60041,-0.8069,2.9109,2.67422
24,24.0242,-2.6105,-0.816988,2.9048,2.66797
24,24.12,-2.65037,-0.856862,2.88071,2.64324
24,24.1806,-2.6756,-0.88209,2.86546,2.6276
24,24.24,-2.70033,-0.906825,2.85051,2.61226
24,24.338,-2.74112,-0.947616,2.82586,2.58697
24,24.36,-2.75029,-0.956787,2.82032,2.58129
24,24.48,-2.80026,-1.00675,2.79012,2.55031
24,24.4964,-2.80708,-1.01357,2.786,2.54608
24,24.6,-2.85022,-1.05671,2.75993,2.51933
24,24.6558,-2.87346,-1.07995,2.74588,2.50492
24,24.72,-2.90018,-1.10667,2.72973,2.48835
24,24.8163,-2.94027,-1.14676,2.7055,2.46349
24,24.84,-2.95014,-1.15664,2.69954,2.45737
24,24.96,-3.00011,-1.2066,2.66934,2.42639
24,24.9778,-3.00752,-1.21401,2.66486,2.42179
24,25.08,-3.05007,-1.25656,2.63915,2.39541
24,25.1404,-3.07521,-1.2817,2.62395,2.37982
24,25.2,-3.10003,-1.30652,2.60895,2.36443
24,25.304,-3.14333,-1.34982,2.58278,2.33758
24,25.32,-3.14999,-1.35649,2.57876,2.33345
24,25.44,-3.19996,-1.40645,2.54856,2.30247
24,25.4687,-3.2119,-1.41839,2.54134,2.29506
24,25.56,-3.24992,-1.45641,2.51837,2.27149
24,25.6345,-3.28092,-1.48741,2.49963,2.25227
24,25.68,-3.29988,-1.50637,2.48817,2.24051
24,25.8,-3.34984,-1.55634,2.45798,2.20953
24,25.8013,-3.35038,-1.55688,2.45765,2.2092
24,25.92,-3.39981,-1.6063,2.42778,2.17855
24,25.9692,-3.4203,-1.62679,2.41539,2.16585
24,26.04,-3.44977,-1.65626,2.39759,2.14757
24,26.1382,-3.49068,-1.69717,2.37286,2.12221
24,26.16,-3.49973,-1.70622,2.36739,2.1166
24,26.28,-3.54969,-1.75619,2.3372,2.08562
24,26.3084,-3.56151,-1.768,2.33006,2.07829
24,26.4,-3.59966,-1.80615,2.307,2.05464
24,26.4796,-3.6328,-1.83929,2.28697,2.03409
24,26.52,-3.64962,-1.85611,2.27681,2.02366
24,26.64,-3.69958,-1.90607,2.24661,1.99268
24,26.6519,-3.70455,-1.91105,2.24361,1.9896
24,26.76,-3.74954,-1.95604,2.21642,1.9617
24,26.8254,-3.77678,-1.98327,2.19996,1.94481
24,26.88,-3.79951,-2.006,2.18622,1.93072
24,27,-3.84947,-2.05596,2.15603,1.89974
25,7,4.47762,6.27109,7.46258,7.4246
25,7.07806,4.44512,6.23859,7.44165,7.4039
25,7.157,4.41225,6.20573,7.42049,7.38297
25,7.168,4.40767,6.20115,7.41755,7.38005
25,7.23682,4.37902,6.17251,7.3991,7.3618
25,7.31752,4.34542,6.13891,7.37747,7.3404
25,7.336,4.33772,6.13121,7.37252,7.3355
25,7.39913,4.31144,6.10493,7.3556,7.31876
25,7.48164,4.27709,6.07058,7.33348,7.29688
25,7.504,4.26778,6.06127,7.32748,7.29095
25,7.56508,4.24235,6.03584,7.31111,7.27476
25,7.64944,4.20722,6.00072,7.2885,7.25239
25,7.672,4.19783,5.99133,7.28245,7.2464
25,7.73475,4.1717,5.9652,7.26563,7.22976
25,7.82101,4.13579,5.92929,7.24251,7.20689
25,7.84,4.12788,5.92138,7.23742,7.20186
25,7.90823,4.09947,5.89298,7.21913,7.18376
25,7.99642,4.06275,5.85626,7.1955,7.16038
25,8.008,4.05793,5.85144,7.19239,7.15731
25,8.0856,4.02562,5.81913,7.17159,7.13673
25,8.17577,3.98808,5.78159,7.14742,7.11282
25,8.176,3.98798,5.78149,7.14736,7.11276
25,8.26695,3.95012,5.74363,7.12298,7.08864
25,8.344,3.91804,5.71155,7.10233,7.06821
25,8.35914,3.91173,5.70524,7.09827,7.06419
25,8.45236,3.87292,5.66643,7.07328,7.03947
25,8.512,3.84809,5.6416,7.0573,7.02366
25,8.54663,3.83367,5.62718,7.04802,7.01448
25,8.64194,3.79399,5.5875,7.02247,6.9892
25,8.68,3.77814,5.57165,7.01227,6.97911
25,8.73831,3.75386,5.54737,6.99664,6.96365
25,8.83576,3.71329,5.5068,6.97052,6.93781
25,8.848,3.70819,5.5017,6.96724,6.93456
25,8.9343,3.67226,5.46577,6.94411,6.91168
25,9,3.64491,5.43842,6.9265,6.89426
25,9.016,3.63824,5.43176,6.92221,6.89001
25,9.03394,3.63078,5.42429,6.9174,6.88526
25,9.13468,3.58883,5.38234,6.89039,6.85854
25,9.184,3.5683,5.36181,6.87718,6.84547
25,9.23656,3.54641,5.33993,6.86309,6.83153
25,9.33956,3.50353,5.29704,6.83548,6.80422
25,9.352,3.49835,5.29186,6.83215,6.80092
25,9.44372,3.46016,5.25367,6.80756,6.7766
25,9.52,3.4284,5.22191,6.78711,6.75637
25,9.54903,3.41631,5.20983,6.77933,6.74867
25,9.65553,3.37197,5.16549,6.75079,6.72043
25,9.688,3.35845,5.15197,6.74208,6.71182
25,9.76321,3.32714,5.12065,6.72193,6.69188
25,9.856,3.2885,5.08202,6.69705,6.66727
25,9.87209,3.28181,5.07532,6.69274,6.66301
25,9.98218,3.23597,5.02948,6.66323,6.63381
25,10.024,3.21856,5.01207,6.65202,6.62272
25,10.0935,3.18962,4.98313,6.63339,6.60429
25,10.192,3.14861,4.94212,6.60699,6.57817
25,10.2061,3.14275,4.93627,6.60322,6.57444
25,10.3199,3.09536,4.88888,6.57271,6.54426
25,10.36,3.07866,4.87218,6.56196,6.53363
25,10.435,3.04745,4.84096,6.54186,6.51375
25,10.528,3.00871,4.80223,6.51693,6.48908
25,10.5513,2.99899,4.79251,6.51067,6.48289
25,10.669,2.95,4.74352,6.47913,6.45168
25,10.696,2.93877,4.73228,6.4719,6.44453
25,10.788,2.90046,4.69398,6.44724,6.42013
25,10.864,2.86882,4.66233,6.42687,6.39998
25,10.9083,2.85037,4.64389,6.41499,6.38823
25,11.03,2.79973,4.59324,6.38238,6.35597
25,11.032,2.79887,4.59238,6.38184,6.35543
25,11.153,2.74851,4.54202,6.34941,6.32336
25,11.2,2.72893,4.52244,6.33681,6.31088
25,11.2773,2.69672,4.49024,6.31608,6.29037
25,11.368,2.65898,4.45249,6.29178,6.26633
25,11.4031,2.64436,4.43787,6.28237,6.25702
25,11.5303,2.59142,4.38493,6.24828,6.2233
25,11.536,2.58903,4.38254,6.24674,6.22179
25,11.6589,2.53788,4.33139,6.21381,6.18921
25,11.704,2.51908,4.31259,6.20171,6.17724
25,11.7889,2.48374,4.27725,6.17896,6.15473
25,11.872,2.44914,4.24265,6.15668,6.13269
25,11.9204,2.42901,4.22251,6.14372,6.11987
25,12,2.39584,4.18935,6.12237,6.09875
25,12.04,2.37919,4.1727,6.11165,6.08814
25,12.0533,2.37366,4.16717,6.10809,6.08462
25,12.1877,2.31769,4.1112,6.07206,6.04897
25,12.208,2.30924,4.10275,6.06662,6.04359
25,12.3236,2.2611,4.05461,6.03563,6.01293
25,12.376,2.2393,4.0328,6.02159,5.99904
25,12.4611,2.20388,3.99739,5.99879,5.97649
25,12.544,2.16935,3.96286,5.97656,5.95449
25,12.6,2.14602,3.93953,5.96154,5.93964
25,12.712,2.0994,3.89291,5.93153,5.90994
25,12.7405,2.08752,3.88102,5.92388,5.90238
25,12.88,2.02945,3.82296,5.8865,5.8654
25,12.8826,2.02836,3.82187,5.88579,5.8647
25,13.0263,1.96854,3.76205,5.84729,5.8266
25,13.048,1.95951,3.75301,5.84147,5.82085
25,13.1716,1.90806,3.70157,5.80835,5.78808
25,13.216,1.88956,3.68306,5.79644,5.7763
25,13.3185,1.8469,3.64041,5.76897,5.74913
25,13.384,1.81961,3.61312,5.75141,5.73175
25,13.467,1.78506,3.57857,5.72916,5.70975
25,13.552,1.74967,3.54317,5.70638,5.6872
25,13.6172,1.72253,3.51604,5.68891,5.66992
25,13.72,1.67972,3.47322,5.66134,5.64265
25,13.769,1.65931,3.45281,5.6482,5.62965
25,13.888,1.60977,3.40327,5.61631,5.5981
25,13.9226,1.59537,3.38888,5.60704,5.58893
25,14.056,1.53982,3.33333,5.57128,5.55356
25,14.0778,1.53073,3.32423,5.56543,5.54776
25,14.224,1.46988,3.26338,5.52625,5.50901
25,14.2348,1.46536,3.25886,5.52335,5.50613
25,14.392,1.39993,3.19343,5.48122,5.46446
25,14.3936,1.39927,3.19277,5.48079,5.46404
25,14.5541,1.33243,3.12594,5.43777,5.42147
25,14.56,1.32998,3.12348,5.43619,5.41991
25,14.7164,1.26486,3.05836,5.39426,5.37843
25,14.728,1.26004,3.05354,5.39116,5.37536
25,14.8805,1.19653,2.99003,5.35027,5.33491
25,14.896,1.19009,2.98359,5.34613,5.33081
25,15.0465,1.12743,2.92093,5.30579,5.29091
25,15.064,1.12014,2.91364,5.3011,5.28626
25,15.2143,1.05757,2.85107,5.26082,5.24641
25,15.232,1.05019,2.84369,5.25607,5.24172
25,15.384,0.986926,2.78042,5.21534,5.20142
25,15.4,0.980247,2.77375,5.21104,5.19717
25,15.5555,0.915495,2.70899,5.16935,5.15593
25,15.568,0.9103,2.7038,5.16601,5.15262
25,15.729,0.843268,2.63677,5.12285,5.10993
25,15.736,0.840353,2.63385,5.12098,5.10807
25,15.904,0.770405,2.5639,5.07594,5.06352
25,15.9044,0.770235,2.56373,5.07583,5.06341
25,16.072,0.700458,2.49396,5.03091,5.01897
25,16.0818,0.696388,2.48989,5.02829,5.01638
25,16.24,0.630511,2.42401,4.98588,4.97442
25,16.2611,0.621717,2.41521,4.98022,4.96882
25,16.408,0.560564,2.35406,4.94085,4.92988
25,16.4425,0.546213,2.33971,4.93161,4.92074
25,16.576,0.490617,2.28411,4.89582,4.88533
25,16.6258,0.469868,2.26336,4.88246,4.87211
25,16.744,0.42067,2.21417,4.85079,4.84078
25,16.8112,0.392671,2.18617,4.83277,4.82295
25,16.912,0.350722,2.14422,4.80576,4.79623
25,16.9987,0.314613,2.10811,4.78251,4.77323
25,17.08,0.280775,2.07427,4.76073,4.75168
25,17.1883,0.235684,2.02918,4.7317,4.72296
25,17.248,0.210828,2.00432,4.7157,4.70713
25,17.38,0.155876,1.94937,4.68032,4.67213
25,17.416,0.140881,1.93438,4.67067,4.66258
25,17.5738,0.0751772,1.86867,4.62837,4.62074
25,17.584,0.0709337,1.86443,4.62564,4.61803
25,17.752,0.000986546,1.79448,4.58061,4.57349
25,17.7698,-0.00642135,1.78707,4.57584,4.56877
25,17.92,-0.0689606,1.72453,4.53558,4.52894
25,17.968,-0.08893,1.70456,4.52272,4.51622
25,18.088,-0.138908,1.65459,4.49054,4.48439
25,18.1683,-0.172359,1.62113,4.46901,4.46308
25,18.256,-0.208855,1.58464,4.44551,4.43984
25,18.371,-0.256718,1.53677,4.4147,4.40936
25,18.424,-0.278802,1.51469,4.40048,4.39529
25,18.5758,-0.342018,1.45147,4.35979,4.35503
25,18.592,-0.348749,1.44474,4.35545,4.35074
25,18.76,-0.418697,1.37479,4.31042,4.30619
25,18.783,-0.428269,1.36522,4.30426,4.3001
25,18.928,-0.488644,1.30485,4.26539,4.26165
25,18.9925,-0.515482,1.27801,4.24811,4.24455
25,19.096,-0.558591,1.2349,4.22036,4.2171
25,19.2043,-0.603668,1.18982,4.19134,4.18839
25,19.264,-0.628538,1.16495,4.17533,4.17255
25,19.4184,-0.692837,1.10065,4.13394,4.1316
25,19.432,-0.698485,1.095,4.1303,4.128
25,19.6,-0.768432,1.02506,4.08527,4.08345
25,19.635,-0.783,1.01049,4.07589,4.07417
25,19.768,-0.83838,0.955109,4.04024,4.0389
25,19.854,-0.874169,0.919319,4.0172,4.01611
25,19.936,-0.908327,0.885162,3.99521,3.99435
25,20,-0.934973,0.858515,3.97805,3.97738
25,20.0754,-0.966355,0.827133,3.95785,3.9574
25,20.104,-0.978274,0.815214,3.95018,3.94981
25,20.272,-1.04822,0.745267,3.90514,3.90526
25,20.2993,-1.05957,0.733919,3.89784,3.89803
25,20.44,-1.11817,0.675319,3.86011,3.86071
25,20.5256,-1.15382,0.639665,3.83716,3.838
25,20.608,-1.18812,0.605371,3.81508,3.81616
25,20.7545,-1.24913,0.54436,3.77581,3.7773
25,20.776,-1.25806,0.535424,3.77005,3.77161
25,20.944,-1.32801,0.465476,3.72502,3.72706
25,20.986,-1.34549,0.447992,3.71377,3.71593
25,21.112,-1.39796,0.395529,3.67999,3.68251
25,21.22,-1.44294,0.350549,3.65103,3.65387
25,21.28,-1.4679,0.325581,3.63496,3.63797
25,21.448,-1.53785,0.255634,3.58993,3.59342
25,21.4567,-1.54147,0.25202,3.5876,3.59112
25,21.616,-1.6078,0.185686,3.5449,3.54887
25,21.696,-1.64109,0.152392,3.52346,3.52766
25,21.784,-1.67775,0.115738,3.49987,3.50432
25,21.9379,-1.74183,0.0516526,3.45861,3.4635
25,21.952,-1.74769,0.0457908,3.45484,3.45977
25,22.12,-1.81764,-0.0241568,3.40981,3.41522
25,22.1826,-1.84369,-0.05021,3.39303,3.39863
25,22.288,-1.88759,-0.0941043,3.36478,3.37067
25,22.43,-1.94669,-0.153209,3.32673,3.33303
25,22.456,-1.95753,-0.164052,3.31975,3.32612
25,22.624,-2.02748,-0.233999,3.27471,3.28158
25,22.6801,-2.05084,-0.257356,3.25968,3.2667
25,22.792,-2.09743,-0.303947,3.22968,3.23703
25,22.933,-2.15615,-0.362665,3.19188,3.19963
25,22.96,-2.16738,-0.373895,3.18465,3.19248
25,23.128,-2.23732,-0.443842,3.13962,3.14793
25,23.1888,-2.26263,-0.469148,3.12333,3.13181
25,23.296,-2.30727,-0.51379,3.09459,3.10338
25,23.4474,-2.3703,-0.576818,3.05401,3.06324
25,23.464,-2.37722,-0.583737,3.04956,3.05883
25,23.632,-2.44716,-0.653685,3.00453,3.01428
25,23.7089,-2.47917,-0.68569,2.98393,2.9939
25,23.8,-2.51711,-0.723633,2.9595,2.96974
25,23.968,-2.58706,-0.79358,2.91447,2.92519
25,23.9733,-2.58925,-0.795775,2.91306,2.92379
25,24.136,-2.65701,-0.863528,2.86944,2.88064
25,24.2406,-2.70057,-0.907088,2.84139,2.8529
25,24.304,-2.72695,-0.933475,2.82441,2.83609
25,24.472,-2.7969,-1.00342,2.77938,2.79154
25,24.511,-2.81312,-1.01964,2.76893,2.78121
25,24.64,-2.86685,-1.07337,2.73435,2.74699
25,24.7843,-2.92693,-1.13345,2.69567,2.70873
25,24.808,-2.93679,-1.14332,2.68931,2.70244
25,24.976,-3.00674,-1.21327,2.64428,2.6579
25,25.0607,-3.04201,-1.24853,2.62158,2.63544
25,25.144,-3.07669,-1.28321,2.59925,2.61335
25,25.312,-3.14664,-1.35316,2.55422,2.5688
25,25.3402,-3.15837,-1.36489,2.54667,2.56133
25,25.48,-3.21658,-1.42311,2.50919,2.52425
25,25.6228,-3.27603,-1.48255,2.47092,2.48639
25,25.648,-3.28653,-1.49306,2.46416,2.4797
25,25.816,-3.35648,-1.563,2.41913,2.43515
25,25.9085,-3.395,-1.60153,2.39433,2.41062
25,25.984,-3.42643,-1.63295,2.3741,2.3906
25,26.152,-3.49637,-1.7029,2.32907,2.34606
25,26.1975,-3.5153,-1.72183,2.31688,2.334
25,26.32,-3.56632,-1.77285,2.28404,2.30151
25,26.488,-3.63627,-1.84279,2.23901,2.25696
25,26.4896,-3.63694,-1.84347,2.23857,2.25653
25,26.656,-3.70621,-1.91274,2.19398,2.21241
25,26.785,-3.75994,-1.96646,2.15939,2.17819
25,26.824,-3.77616,-1.98269,2.14895,2.16786
25,26.992,-3.84611,-2.05264,2.10391,2.12331
25,27.0837,-3.8843,-2.09083,2.07933,2.09899
25,27.16,-3.91606,-2.12258,2.05888,2.07876
25,27.328,-3.986,-2.19253,2.01385,2.03421
25,27.3858,-4.01006,-2.21659,1.99837,2.01889
25,27.496,-4.05595,-2.26248,1.96882,1.98967
25,27.664,-4.1259,-2.33243,1.92379,1.94512
25,27.6912,-4.13722,-2.34375,1.9165,1.93791
25,27.832,-4.19584,-2.40237,1.87876,1.90057
25,28,-4.26579,-2.47232,1.83373,1.85602
26,12,2.39585,4.18935,3.79258,3.69942
26,12.0583,2.37156,4.16507,3.76561,3.6725
26,12.08,2.36254,4.15604,3.75559,3.6625
26,12.1169,2.34716,4.14066,3.73851,3.64545
26,12.16,2.32923,4.12273,3.7186,3.62558
26,12.1758,2.32263,4.11614,3.71127,3.61827
26,12.235,2.29799,4.0915,3.6839,3.59095
26,12.24,2.29592,4.08943,3.68161,3.58866
26,12.2945,2.27323,4.06674,3.6564,3.56351
26,12.32,2.26261,4.05612,3.64461,3.55174
26,12.3543,2.24835,4.04185,3.62877,3.53593
26,12.4,2.2293,4.02281,3.60762,3.51482
26,12.4143,2.22334,4.01685,3.601,3.50821
26,12.4747,2.19822,3.99173,3.5731,3.48036
26,12.48,2.196,3.9895,3.57063,3.4779
26,12.5353,2.17297,3.96648,3.54506,3.45238
26,12.56,2.16269,3.95619,3.53363,3.44098
26,12.5962,2.1476,3.94111,3.51688,3.42426
26,12.64,2.12938,3.92289,3.49664,3.40406
26,12.6575,2.12211,3.91562,3.48857,3.396
26,12.719,2.09649,3.89,3.46012,3.36761
26,12.72,2.09607,3.88958,3.45965,3.36714
26,12.7808,2.07075,3.86426,3.43153,3.33908
26,12.8,2.06276,3.85627,3.42265,3.33022
26,12.8429,2.04489,3.83839,3.4028,3.31041
26,12.88,2.02945,3.82296,3.38566,3.2933
26,12.9054,2.01889,3.8124,3.37393,3.2816
26,12.96,1.99614,3.78965,3.34867,3.25638
26,12.9681,1.99277,3.78628,3.34493,3.25265
26,13.0311,1.96653,3.76003,3.31578,3.22355
26,13.04,1.96283,3.75634,3.31168,3.21946
26,13.0945,1.94015,3.73366,3.28649,3.19432
26,13.12,1.92953,3.72303,3.27468,3.18254
26,13.1581,1.91365,3.70716,3.25706,3.16495
26,13.2,1.89622,3.68972,3.23769,3.14562
26,13.2221,1.88702,3.68053,3.22748,3.13543
26,13.28,1.86291,3.65641,3.2007,3.1087
26,13.2864,1.86026,3.65377,3.19776,3.10577
26,13.3509,1.83337,3.62688,3.1679,3.07596
26,13.36,1.8296,3.62311,3.1637,3.07178
26,13.4158,1.80635,3.59986,3.13789,3.04601
26,13.44,1.79629,3.5898,3.12671,3.03486
26,13.481,1.7792,3.57271,3.10773,3.01592
26,13.52,1.76298,3.55649,3.08972,2.99794
26,13.5466,1.75192,3.54542,3.07743,2.98568
26,13.6,1.72967,3.52318,3.05273,2.96102
26,13.6124,1.7245,3.51801,3.04698,2.95529
26,13.6786,1.69695,3.49046,3.01638,2.92475
26,13.68,1.69637,3.48987,3.01573,2.9241
26,13.7451,1.66927,3.46278,2.98564,2.89407
26,13.76,1.66306,3.45656,2.97874,2.88719
26,13.8119,1.64145,3.43496,2.95474,2.86324
26,13.84,1.62975,3.42326,2.94175,2.85027
26,13.879,1.6135,3.407,2.9237,2.83225
26,13.92,1.59644,3.38995,2.90476,2.81335
26,13.9465,1.58541,3.37892,2.8925,2.80112
26,14,1.56313,3.35664,2.86776,2.77643
26,14.0143,1.55718,3.35069,2.86116,2.76983
26,14.08,1.52982,3.32333,2.83077,2.73951
26,14.0824,1.52882,3.32233,2.82966,2.7384
26,14.1509,1.50032,3.29383,2.798,2.70681
26,14.16,1.49652,3.29002,2.79378,2.70259
26,14.2196,1.47168,3.26519,2.7662,2.67506
26,14.24,1.46321,3.25671,2.75679,2.66567
26,14.2888,1.4429,3.23641,2.73424,2.64316
26,14.32,1.4299,3.22341,2.71979,2.62875
26,14.3582,1.41398,3.20749,2.70212,2.61111
26,14.4,1.39659,3.1901,2.6828,2.59183
26,14.428,1.38492,3.17843,2.66985,2.5789
26,14.48,1.36328,3.15679,2.64581,2.55491
26,14.4981,1.35572,3.14923,2.63742,2.54654
26,14.56,1.32997,3.12348,2.60882,2.51799
26,14.5686,1.32638,3.11989,2.60483,2.51401
26,14.6394,1.2969,3.09041,2.57208,2.48133
26,14.64,1.29666,3.09017,2.57182,2.48107
26,14.7106,1.26727,3.06078,2.53918,2.44849
26,14.72,1.26336,3.05687,2.53483,2.44416
26,14.7821,1.2375,3.03101,2.50611,2.4155
26,14.8,1.23005,3.02356,2.49784,2.40724
26,14.854,1.20758,3.00109,2.47289,2.38234
26,14.88,1.19674,2.99025,2.46085,2.37032
26,14.9262,1.17752,2.97103,2.4395,2.34901
26,14.96,1.16343,2.95694,2.42385,2.3334
26,14.9987,1.14731,2.94082,2.40595,2.31553
26,15.04,1.13012,2.92363,2.38686,2.29648
26,15.0716,1.11696,2.91047,2.37224,2.28188
26,15.12,1.09682,2.89032,2.34987,2.25956
26,15.1449,1.08645,2.87996,2.33836,2.24808
26,15.2,1.06351,2.85702,2.31288,2.22264
26,15.2185,1.0558,2.84931,2.30432,2.2141
26,15.28,1.0302,2.82371,2.27588,2.18572
26,15.2925,1.025,2.81851,2.27011,2.17996
26,15.36,0.99689,2.7904,2.23889,2.1488
26,15.3668,0.994054,2.78756,2.23574,2.14566
26,15.44,0.963582,2.75709,2.2019,2.11188
26,15.4415,0.962954,2.75646,2.2012,2.11119
26,15.5166,0.931703,2.72521,2.16649,2.07655
26,15.52,0.930274,2.72378,2.16491,2.07496
26,15.592,0.9003,2.69381,2.13162,2.04174
