rep,id,eta_tin,eta_iniT,eta_iniI,eta_beta,eta_rhoX,eta_k,eta_delta,eta_p,eta_c,eta_sigmaX,eta_phiX,eta_dX,source
1,23,-0.0428394913204853,0,0,-0.470133448197576,0,0,0.147712988337964,0.438400313889555,0,0,0,0,Neant
2,23,-0.00988015565917464,0,0,0.659775729658992,0,0,0.501851447577867,-0.0118536607177333,0,0,0,0,Neant
3,23,0.00266696678291231,0,0,0.75615345695459,0,0,0.676288894980747,-0.0650495232545919,0,0,0,0,Neant
4,23,0.0300004190946834,0,0,-0.606268766539356,0,0,-0.209767775314507,-0.101201161048124,0,0,0,0,Neant
5,23,-0.0227543889296042,0,0,0.100212401110577,0,0,0.0820585961234933,-0.332714467079211,0,0,0,0,Neant
6,23,0.00227155773352208,0,0,-0.274559293134225,0,0,0.0991027562085371,-0.18285715230153,0,0,0,0,Neant
7,23,-0.0233354431518629,0,0,-0.419538179084557,0,0,0.0674689400395842,-0.0226257438812033,0,0,0,0,Neant
8,23,0.0628198432274851,0,0,-0.100108443418649,0,0,0.712512659842592,0.194075828169042,0,0,0,0,Neant
9,23,-0.0166009417039364,0,0,-0.0779146307755749,0,0,0.557823749072676,0.0846454923869451,0,0,0,0,Neant
10,23,0.117612730923784,0,0,0.306063440069112,0,0,0.62739455192049,0.115019936422399,0,0,0,0,Neant
11,23,-0.104258014034406,0,0,-0.408798862692808,0,0,-0.257377164620343,0.0365639984440548,0,0,0,0,Neant
12,23,-0.0718789444550907,0,0,0.119196536028285,0,0,0.260567250749767,-0.162866070470555,0,0,0,0,Neant
13,23,-0.0162622104594958,0,0,0.202919052473994,0,0,0.202776559949862,0.0266027529416757,0,0,0,0,Neant
14,23,-0.080871920112919,0,0,-0.163125415441078,0,0,0.243899669114134,0.158286399945412,0,0,0,0,Neant
15,23,-0.0572274257001474,0,0,0.0433205117775636,0,0,0.260005451359376,-0.0940024739347065,0,0,0,0,Neant
16,23,-0.192956852113951,0,0,-0.304281067501529,0,0,-0.387875941230197,-0.0583294713113757,0,0,0,0,Neant
17,23,0.0460805276187717,0,0,-0.432899650071723,0,0,0.0466524543664258,-0.0436347997308778,0,0,0,0,Neant
18,23,-0.0641669760685887,0,0,0.142014369466192,0,0,0.6801778730645,-0.0536231885830269,0,0,0,0,Neant
19,23,0.00613460191968816,0,0,-0.210633170141476,0,0,0.336532293607054,0.29151627245869,0,0,0,0,Neant
20,23,-0.0311041527471982,0,0,-0.184957341510765,0,0,0.00185294150351312,0.16905662476751,0,0,0,0,Neant
21,23,-0.0346328759972657,0,0,-0.1050509152066,0,0,0.293532107203516,-0.0161817593852476,0,0,0,0,Neant
1,24,0.117496821781092,0,0,-0.108298686800318,0,0,-0.688485664324614,0.0329150925044476,0,0,0,0,Neant
2,24,0.00333831996212369,0,0,-0.0780024418700755,0,0,-0.241059228333651,0.0557432955292791,0,0,0,0,Neant
3,24,0.0402954400288517,0,0,-0.319853300157617,0,0,-1.40012499391213,-0.189308904515138,0,0,0,0,Neant
4,24,0.0904188450906671,0,0,-0.387829438093498,0,0,-1.33695568878238,-0.0806583901336797,0,0,0,0,Neant
5,24,-0.0409025658715142,0,0,-0.0420084569583203,0,0,-0.775295004930376,0.254386094220842,0,0,0,0,Neant
6,24,-0.0422416318118824,0,0,-0.0567650738785795,0,0,-0.721410273881376,0.0679559158950215,0,0,0,0,Neant
7,24,0.104976161073182,0,0,0.537607771371834,0,0,-0.156449572934206,0.0911470957635043,0,0,0,0,Neant
8,24,0.132323402561028,0,0,0.537607771371834,0,0,-0.713434982296619,-0.252488925326054,0,0,0,0,Neant
9,24,0.00301801602349776,0,0,0.315218634080626,0,0,-0.862717834055737,-0.0976266563434428,0,0,0,0,Neant
10,24,0.0757329942320306,0,0,-0.0459177510022436,0,0,-0.893712204315775,-0.0932352000188702,0,0,0,0,Neant
11,24,-0.115950228883301,0,0,0.246972233569534,0,0,-1.02068302359219,0.200605424919468,0,0,0,0,Neant
12,24,0.00968967875213891,0,0,0.0274422831363544,0,0,-0.920082139173886,-0.0870319583578631,0,0,0,0,Neant
13,24,0.0509266197383795,0,0,-0.327418644192391,0,0,-1.15649942146728,0.0299559142775153,0,0,0,0,Neant
14,24,0.0464197471228646,0,0,0.823455057924289,0,0,-0.51423878445305,0.158821604275413,0,0,0,0,Neant
15,24,-0.0496423621471391,0,0,-0.187744995684103,0,0,-0.684851323642457,-0.00435347801412574,0,0,0,0,Neant
16,24,0.0576129071971419,0,0,0.68512884514088,0,0,-0.408113153149078,0.0658121741371867,0,0,0,0,Neant
17,24,0.023873476187657,0,0,-0.694772982436754,0,0,-1.52178056120664,0.187660135402207,0,0,0,0,Neant
18,24,0.0293246160853648,0,0,-0.0931606348300867,0,0,-0.527985588581422,-0.0736708671925024,0,0,0,0,Neant
19,24,0.0787006828732771,0,0,0.500721259568776,0,0,-0.310045691191577,-0.0837666778696217,0,0,0,0,Neant
20,24,0.0329480126805521,0,0,0.583895187064434,0,0,-0.289390627086561,-0.0671343889283328,0,0,0,0,Neant
21,24,0.0244311146617867,0,0,-0.40088700259408,0,0,-1.2595855954059,-0.321020417310897,0,0,0,0,Neant
1,25,0.0358773122612266,0,0,0.020016113090776,0,0,-1.06309720357438,0.00462345365717953,0,0,0,0,Neant
2,25,0.150870344393805,0,0,0.465746651191522,0,0,-0.615108110438795,0.0270647130125552,0,0,0,0,Neant
3,25,0.046600315965637,0,0,0.290470859680878,0,0,-0.812031853562626,0.0368315694030463,0,0,0,0,Neant
4,25,0.0452725314205999,0,0,0.0992995320873385,0,0,-0.351377217839117,0.0218372571966046,0,0,0,0,Neant
5,25,0.0517349994475596,0,0,-0.335376749037826,0,0,-0.71957326870392,0.189676321791992,0,0,0,0,Neant
6,25,0.10098685372284,0,0,-0.0131107995508869,0,0,-0.766711903817633,0.0708738003035369,0,0,0,0,Neant
7,25,0.0765325981692103,0,0,-0.0131107995508869,0,0,-0.733133431653931,0.0708738003035369,0,0,0,0,Neant
8,25,0.129583608806319,0,0,0.248909288552037,0,0,-0.35798819415239,0.0878643267087383,0,0,0,0,Neant
9,25,0.0800461094451334,0,0,-0.0657043195355523,0,0,-0.606858675594288,-0.0540065648563251,0,0,0,0,Neant
10,25,-0.00745500229555558,0,0,-0.113014341375448,0,0,-0.690489453241961,-0.0556879717721673,0,0,0,0,Neant
11,25,0.15825953483319,0,0,-0.501867547245692,0,0,-0.994346224295044,0.142446720437487,0,0,0,0,Neant
12,25,0.113576909345857,0,0,0.168114329525359,0,0,-0.582788909894419,0.0544772997018936,0,0,0,0,Neant
13,25,0.136516107977835,0,0,-0.00121852395613867,0,0,-0.912177607025895,-0.116873666386552,0,0,0,0,Neant
14,25,0.0716552384092398,0,0,0.810899169337379,0,0,-0.664510257863287,0.164849092276322,0,0,0,0,Neant
15,25,0.0610381017542446,0,0,0.278876174205213,0,0,-0.925297363549571,0.307313383236405,0,0,0,0,Neant
16,25,0.0675241047557298,0,0,0.203530068889264,0,0,-0.915918403050182,-0.0999427252452979,0,0,0,0,Neant
17,25,0.0631850739649281,0,0,-0.171761729896074,0,0,-0.677463328423416,0.157624229051487,0,0,0,0,Neant
18,25,0.0406701961470002,0,0,0.217105919452676,0,0,-0.806354337780586,-0.0019849038203678,0,0,0,0,Neant
19,25,0.130862576553106,0,0,-0.510074286723685,0,0,-0.436776105951502,0.0789363976083309,0,0,0,0,Neant
20,25,0.0968315419208682,0,0,0.377317189410554,0,0,-0.39187076420979,0.333746978246849,0,0,0,0,Neant
21,25,0.0862685048805795,0,0,-0.0126989763658528,0,0,-0.833737017701333,-0.107662489574278,0,0,0,0,Neant
1,26,-0.118964858664935,0,0,-0.0217012921398694,0,0,0.0970157068422587,0.294795041175847,0,0,0,0,Neant
2,26,-0.0186310467951665,0,0,-0.173457618208117,0,0,0.363837927788179,0.198037115657504,0,0,0,0,Neant
3,26,0.000748056910864763,0,0,-0.118020688968732,0,0,0.595951007454268,-0.0943739805921834,0,0,0,0,Neant
4,26,-0.0536684210676548,0,0,-0.115249437483756,0,0,-0.0599936823179078,-0.0584249448882156,0,0,0,0,Neant
5,26,0.0868150612782033,0,0,-0.0389111627012229,0,0,0.414399441386628,0.0675176781370594,0,0,0,0,Neant
6,26,0.107021487923305,0,0,0.223709134483763,0,0,0.274188261879062,0.0478129006040517,0,0,0,0,Neant
7,26,-0.0769885207975078,0,0,0.326037901614364,0,0,-0.375116724341978,-0.0666021613016503,0,0,0,0,Neant
8,26,-0.0944764068142857,0,0,0.074358260097927,0,0,-0.0494201223262774,6.37381650557734e-5,0,0,0,0,Neant
9,26,-0.0374793771409628,0,0,-0.0835595209911724,0,0,0.12980188663306,-0.109397908504156,0,0,0,0,Neant
10,26,-0.0226672622406856,0,0,-0.242648073404097,0,0,0.330738513405028,0.0375770937104313,0,0,0,0,Neant
11,26,0.0128169375467683,0,0,-0.644305499111473,0,0,-0.122666897578727,0.0463291174247982,0,0,0,0,Neant
12,26,-0.0622397295255026,0,0,-0.0786637320227633,0,0,0.150693179665709,0.127621034467637,0,0,0,0,Neant
13,26,-0.0266514110486426,0,0,-0.8156648546796,0,0,-0.783749633245351,-0.0358667687430431,0,0,0,0,Neant
14,26,-0.000435669454189633,0,0,0.404321673917047,0,0,-0.0678372348570963,0.167510201685886,0,0,0,0,Neant
15,26,0.0969450074166075,0,0,-0.767044944786422,0,0,-0.292136485544749,-0.171836959304686,0,0,0,0,Neant
16,26,0.0809088768505069,0,0,0.0373402884415311,0,0,0.250010959081098,-0.0891810831637813,0,0,0,0,Neant
17,26,0.103562460177566,0,0,0.236814089489635,0,0,1.17403765411533,0.0627239287421484,0,0,0,0,Neant
18,26,-0.0125235166095304,0,0,0.513977249084544,0,0,0.387665639508228,0.138322039044687,0,0,0,0,Neant
19,26,0.0489418688987076,0,0,0.647747444185252,0,0,0.318588836745761,0.039662763773994,0,0,0,0,Neant
20,26,0.0382879926822338,0,0,-0.0745207266713744,0,0,-0.221384536410848,-0.1115945402503,0,0,0,0,Neant
21,26,0.0734584588974648,0,0,-0.0270393692120591,0,0,0.00798520433355154,0.0547754757913897,0,0,0,0,Neant
1,27,-0.0148318094411531,0,0,0.327352042991843,0,0,-0.961280852206538,-0.0904291611050642,0,0,0,0,Neant
2,27,0.0435394954318893,0,0,0.553536715016968,0,0,-1.39797607505065,0.0700562693227084,0,0,0,0,Neant
3,27,-0.0508496635916477,0,0,-0.177036268241467,0,0,-1.63540732449858,-0.187630101098002,0,0,0,0,Neant
4,27,-0.00891592235223415,0,0,0.580828435864305,0,0,-1.5445385464986,0.0463090461119631,0,0,0,0,Neant
5,27,0.107810206867668,0,0,0.605711598677065,0,0,-1.37192038440044,0.240196044588055,0,0,0,0,Neant
6,27,0.185744732389927,0,0,-0.572000230652741,0,0,-1.25433834907071,0.0695143496387431,0,0,0,0,Neant
7,27,-0.0161363556046491,0,0,-0.265018966518106,0,0,-1.65595619284766,0.105550595934941,0,0,0,0,Neant
8,27,0.102261537373943,0,0,-0.176986531210846,0,0,-1.14047317102443,0.101358083961756,0,0,0,0,Neant
9,27,-0.01409279808651,0,0,-0.0167860790598037,0,0,-2.13325492719835,-0.0692119330781071,0,0,0,0,Neant
10,27,0.0215226743557283,0,0,-0.257445075658273,0,0,-2.66475607242017,0.025604893024794,0,0,0,0,Neant
11,27,-0.110795398238625,0,0,-0.119242191545917,0,0,-1.82402510362097,0.0377728684784996,0,0,0,0,Neant
12,27,0.044229590149038,0,0,-0.388471220685486,0,0,-1.80469231729553,0.00459965367825991,0,0,0,0,Neant
13,27,0.0741297054166863,0,0,-0.391943287325105,0,0,-1.95612898741606,0.191573586661645,0,0,0,0,Neant
14,27,0.0281851007842293,0,0,0.737089435169137,0,0,-1.82577540383887,0.0335702838462235,0,0,0,0,Neant
15,27,-0.0895126621590933,0,0,0.139021779657445,0,0,-1.38254589167918,0.1875379213317,0,0,0,0,Neant
16,27,0.0382013998145537,0,0,-0.324079972632252,0,0,-2.21175766904657,0.00159353506298576,0,0,0,0,Neant
17,27,0.0344131034687753,0,0,-0.328492749878232,0,0,-2.28662292855782,0.0415750617888991,0,0,0,0,Neant
18,27,0.160268893753675,0,0,0.782110480977253,0,0,-1.70657410051591,-0.336180434702587,0,0,0,0,Neant
19,27,-0.0594992324817739,0,0,1.01679669123212,0,0,-1.67846048561276,-0.29554073079807,0,0,0,0,Neant
20,27,0.0238910110279536,0,0,0.092770140625204,0,0,-1.48827091186757,-0.124081296495497,0,0,0,0,Neant
21,27,-0.0423456031986894,0,0,-0.476722654288915,0,0,-2.0578480945075,0.0692356533622029,0,0,0,0,Neant
1,28,-0.0196353024265154,0,0,0.349969178460516,0,0,0.0962875302737663,0.173911994821351,0,0,0,0,Neant
2,28,0.00964945778735731,0,0,0.0448216965609194,0,0,-0.0710379604668238,-0.215838837399597,0,0,0,0,Neant
3,28,-0.0474729503803625,0,0,0.172976122189215,0,0,-0.0860576958238065,0.117364599870739,0,0,0,0,Neant
4,28,-0.0840073453125194,0,0,0.998800954993039,0,0,-0.0210545228617496,-0.016595737268439,0,0,0,0,Neant
5,28,0.0127706071993432,0,0,0.253734136865937,0,0,-0.284078669219317,0.149187787213122,0,0,0,0,Neant
6,28,-0.00734063946783175,0,0,0.496253149224415,0,0,0.242833503182219,0.173201215962653,0,0,0,0,Neant
7,28,0.129571222232928,0,0,-0.320762846492817,0,0,0.171070543168098,0.159584853231019,0,0,0,0,Neant
8,28,0.112081804766727,0,0,-0.497960924419598,0,0,-0.426674591582425,0.0920634755535264,0,0,0,0,Neant
9,28,0.0553846806707184,0,0,-0.282951889915703,0,0,0.106710810312209,-0.153636123991986,0,0,0,0,Neant
10,28,0.0347588108045436,0,0,-0.727710253716652,0,0,-0.787372138738952,-0.254766770999201,0,0,0,0,Neant
11,28,0.0234326444725804,0,0,0.215981975547832,0,0,-0.0647141900172816,-0.0643583173300593,0,0,0,0,Neant
12,28,-0.07491327705956,0,0,0.174758479967248,0,0,-0.300910753198147,0.0309342103424734,0,0,0,0,Neant
13,28,0.0382965307493395,0,0,0.00494831466218269,0,0,0.316508414544822,-0.0445917136463533,0,0,0,0,Neant
14,28,-0.0776007216960514,0,0,-0.296308614271412,0,0,-0.217631829773574,0.0342061997016016,0,0,0,0,Neant
15,28,-0.0505548664489928,0,0,0.796488889764206,0,0,0.177335470015268,0.21637673650687,0,0,0,0,Neant
16,28,-0.119530303940504,0,0,0.21158781943505,0,0,-0.252319164330771,0.112168055315509,0,0,0,0,Neant
17,28,-0.0268765975625311,0,0,0.00453025244073546,0,0,-0.0798508819956385,-0.248357748543215,0,0,0,0,Neant
18,28,-0.0192619291257678,0,0,0.183549780046812,0,0,-0.0814907997519462,-0.0179042544711316,0,0,0,0,Neant
19,28,-0.00132513664620284,0,0,-0.117888160868886,0,0,-0.0368758476213982,-0.0658602870048873,0,0,0,0,Neant
20,28,0.000924327361881833,0,0,-0.323045747466177,0,0,-0.845446181218396,-0.0822312632153451,0,0,0,0,Neant
21,28,-0.0326283517182896,0,0,-0.0109270129349594,0,0,-0.408185433595001,-0.179680103920675,0,0,0,0,Neant
1,29,0.0105588662132753,0,0,-0.231526071763478,0,0,-0.616480529553841,0.0806648807851751,0,0,0,0,Neant
2,29,0.0746930855526374,0,0,0.0191111580507286,0,0,-1.17302270583229,0.109418825838575,0,0,0,0,Neant
3,29,0.0184838521599632,0,0,0.365180922712398,0,0,-0.887692150637238,-0.0389365658260341,0,0,0,0,Neant
4,29,0.0312970484324549,0,0,-0.381622343609905,0,0,-0.601267090424576,0.209083949444601,0,0,0,0,Neant
5,29,-0.0726455707021974,0,0,-0.243386191224869,0,0,-0.713446026645073,-0.0558112437849918,0,0,0,0,Neant
6,29,0.0790825492942967,0,0,0.161140173013504,0,0,-0.500412861997223,0.0849874908775331,0,0,0,0,Neant
7,29,0.014228952047593,0,0,-0.143847892042805,0,0,-0.712181618529614,-0.00334362745573148,0,0,0,0,Neant
8,29,-0.0963532026475666,0,0,-0.0518720315586682,0,0,-1.17440994127599,0.0190574172984935,0,0,0,0,Neant
9,29,-0.0391119929657924,0,0,-0.27674820245114,0,0,-0.980133182338616,0.140946264476661,0,0,0,0,Neant
10,29,0.0922178704180425,0,0,-0.103757056624486,0,0,-1.10981835352937,-0.105050609245675,0,0,0,0,Neant
11,29,0.00518938656727151,0,0,0.378719356823299,0,0,-0.655455006434005,-0.0711625923216897,0,0,0,0,Neant
12,29,0.0549417067744883,0,0,0.368035091646558,0,0,-0.729860344078323,0.0861524591123924,0,0,0,0,Neant
13,29,-0.00263025907190161,0,0,0.182961924019791,0,0,-0.537947166706577,-0.0055193629634408,0,0,0,0,Neant
14,29,-0.201434273203039,0,0,-0.12710742363129,0,0,-0.796682808469296,0.200049516507185,0,0,0,0,Neant
15,29,0.0370987597518777,0,0,0.172135275588263,0,0,-1.14064711100043,-0.0362931542139986,0,0,0,0,Neant
16,29,-0.041883277657781,0,0,-0.225120987238038,0,0,-1.03332750701504,0.286795392540297,0,0,0,0,Neant
17,29,0.0435990549922629,0,0,-0.11219180346829,0,0,-0.619674982177791,0.0530328514588843,0,0,0,0,Neant
18,29,0.0663527837503247,0,0,-0.0305528597462436,0,0,-0.684182738333473,-0.0683109795662185,0,0,0,0,Neant
19,29,-0.0151525266486522,0,0,-0.0244694456432574,0,0,-0.522247041010535,0.120437136876163,0,0,0,0,Neant
20,29,0.0105852664770908,0,0,-0.00231837416180031,0,0,-0.833836155117644,0.118902510890157,0,0,0,0,Neant
21,29,0.0243441347187912,0,0,0.390116893609692,0,0,-1.0402821964952,-0.0719301465748077,0,0,0,0,Neant
1,30,-0.0836055647281844,0,0,-0.406587425345967,0,0,-1.49205384045477,0.111384921786287,0,0,0,0,Neant
2,30,-0.025567903515817,0,0,0.21507105543626,0,0,-0.972903501700892,0.235301154030683,0,0,0,0,Neant
3,30,-0.0194736109579288,0,0,0.324619331088368,0,0,-0.896152485496744,0.202150196206272,0,0,0,0,Neant
4,30,0.0791029276606116,0,0,0.724824001616676,0,0,-1.34407116843554,-0.268757456960136,0,0,0,0,Neant
5,30,0.100470220593062,0,0,-0.197731295349722,0,0,-1.04275243402291,0.0298313241142486,0,0,0,0,Neant
6,30,-0.00221225233353031,0,0,-0.08089913952103,0,0,-1.29072829891778,-0.160110871854744,0,0,0,0,Neant
7,30,-0.108491725359443,0,0,-0.0100229172236604,0,0,-1.29007271328357,0.0933254047507119,0,0,0,0,Neant
8,30,-0.0251127174757785,0,0,0.0109442829351096,0,0,-0.94744929723133,0.0623509978259714,0,0,0,0,Neant
9,30,-0.0712085670541541,0,0,0.273435959255036,0,0,-1.56780758460145,-0.0431279475859572,0,0,0,0,Neant
10,30,-0.0325178051004354,0,0,0.273435959255036,0,0,-1.37866728808085,0.00340207335423773,0,0,0,0,Neant
11,30,-0.0497079767323653,0,0,0.191138804555164,0,0,-1.46916327774071,0.0273308452740488,0,0,0,0,Neant
12,30,-0.00341242432455371,0,0,-0.174107089912824,0,0,-1.27344589338834,-0.148826298636943,0,0,0,0,Neant
13,30,-0.0403297396163221,0,0,-0.819140753352222,0,0,-2.10808262008217,-0.216372209726017,0,0,0,0,Neant
14,30,-0.0885646639266193,0,0,-0.0697233216864941,0,0,-1.34684681226455,0.196392658353813,0,0,0,0,Neant
15,30,0.0911928836005946,0,0,-0.0222838984544548,0,0,-0.893733109516039,0.0377874403507472,0,0,0,0,Neant
16,30,0.00074528670653454,0,0,-0.212475711989738,0,0,-1.24263169118026,0.152553874321981,0,0,0,0,Neant
17,30,0.0699970926683932,0,0,0.345875263916406,0,0,-1.29484521755421,-0.0742118833226274,0,0,0,0,Neant
18,30,-0.099574947040381,0,0,0.270207610140715,0,0,-1.7242467645833,0.153304041194742,0,0,0,0,Neant
19,30,0.0139962734387619,0,0,-0.381897104121763,0,0,-1.71091527120907,0.0307541874828881,0,0,0,0,Neant
20,30,0.119933570502118,0,0,0.0466983508986055,0,0,-0.805065067045335,-0.093556676175852,0,0,0,0,Neant
21,30,-0.078208501629226,0,0,0.019821077371926,0,0,-1.2033874390373,-0.15760967149824,0,0,0,0,Neant
1,31,-0.039677121346146,0,0,-0.11262004984549,0,0,-0.222073781562114,-0.0630976569458331,0,0,0,0,Neant
2,31,0.00627737324347295,0,0,0.100431682673828,0,0,0.010220678051484,-0.0736057755056258,0,0,0,0,Neant
3,31,0.0408320083585661,0,0,0.141423428714273,0,0,0.232329417955255,0.152092286814085,0,0,0,0,Neant
4,31,0.0619891571588004,0,0,0.410311006936199,0,0,-0.094184946862277,0.0216373727116625,0,0,0,0,Neant
5,31,0.0700857739732463,0,0,-0.0404669995600068,0,0,-0.255972220975406,-0.312353447496973,0,0,0,0,Neant
6,31,-0.028735031564112,0,0,-0.430314171802748,0,0,-0.643537942682095,-0.0373941956490908,0,0,0,0,Neant
7,31,0.00424658984658235,0,0,-0.267098895971647,0,0,0.0160926485754045,0.0619785281908587,0,0,0,0,Neant
8,31,-0.00956796376625227,0,0,-0.411106232764738,0,0,-0.393047459499866,0.0600627044167924,0,0,0,0,Neant
9,31,0.00827781170028085,0,0,-0.643965606724988,0,0,-0.290163205026203,-0.0194661516783931,0,0,0,0,Neant
10,31,0.0257495731359848,0,0,-0.587753672745405,0,0,-0.263055445218067,-0.21238292638457,0,0,0,0,Neant
11,31,0.0598150804834983,0,0,-0.110800574120658,0,0,-0.0243743554419928,-0.0946261483144744,0,0,0,0,Neant
12,31,-0.132962644647036,0,0,-0.107867328026394,0,0,-0.506461113870021,0.106268329129334,0,0,0,0,Neant
13,31,-0.0589380819945945,0,0,-0.244499822353694,0,0,-0.161373869351266,-0.055334482297962,0,0,0,0,Neant
14,31,0.0354678954609289,0,0,-0.160440530165717,0,0,-0.0101969538103917,0.0482510633344897,0,0,0,0,Neant
15,31,-0.031580845967182,0,0,0.202521505579655,0,0,-0.529981919871445,-0.117688459162262,0,0,0,0,Neant
16,31,-0.0149316591896016,0,0,-0.209096623761149,0,0,0.28632439204313,0.112315626248835,0,0,0,0,Neant
17,31,0.00208701942613826,0,0,0.465014706095324,0,0,0.0622817568674534,-0.111260298720294,0,0,0,0,Neant
18,31,0.0190134212748449,0,0,0.893056977914307,0,0,-0.359374510497802,-0.0632093857068474,0,0,0,0,Neant
19,31,-0.0163979452528532,0,0,-0.481206753181713,0,0,0.162195036455043,-0.226600073583232,0,0,0,0,Neant
20,31,0.0563755258398655,0,0,-0.318187312511236,0,0,-0.658655678931837,0.0950147367015571,0,0,0,0,Neant
21,31,-0.098033196919979,0,0,-0.655515162822966,0,0,-0.540696254752026,0.00478614718195433,0,0,0,0,Neant
1,32,-0.0035239779355008,0,0,0.457172034203211,0,0,0.568014264897686,0.197190288110484,0,0,0,0,Neant
2,32,0.123539496410991,0,0,-0.631399690458649,0,0,0.112898123369298,-0.0512529683826739,0,0,0,0,Neant
3,32,0.123341452769737,0,0,0.412743262639537,0,0,0.513194031644566,-0.0904818561838471,0,0,0,0,Neant
4,32,0.149358540805083,0,0,-0.296312730348821,0,0,0.0119466021307299,0.122601604388453,0,0,0,0,Neant
5,32,0.0257514108844611,0,0,-0.0496381206321901,0,0,-0.0333383559231362,-0.0508834391067152,0,0,0,0,Neant
6,32,0.0641040332415077,0,0,0.239471661852899,0,0,0.890800822007887,-0.148064487694694,0,0,0,0,Neant
7,32,0.0777264045368643,0,0,0.360633099148945,0,0,0.95403837298653,0.184829354572151,0,0,0,0,Neant
8,32,0.0705722787094263,0,0,0.060268640506246,0,0,0.0396503937283177,0.2344798629748,0,0,0,0,Neant
9,32,0.0908791151839715,0,0,-0.131951693580234,0,0,0.720228518511936,-0.0985281519132668,0,0,0,0,Neant
10,32,-0.117330401281335,0,0,-0.798094731526571,0,0,-0.368660694822034,0.01733736464334,0,0,0,0,Neant
11,32,-0.0548841331697614,0,0,-0.760305746024382,0,0,-0.129901179196503,-0.11488684774428,0,0,0,0,Neant
12,32,0.124077888437072,0,0,0.0302798372270208,0,0,-0.161024370138511,0.163567498851989,0,0,0,0,Neant
13,32,0.0377452728666026,0,0,-0.599898836223487,0,0,0.0174508524063625,0.26092738078983,0,0,0,0,Neant
14,32,-0.0349223189723099,0,0,0.414647104102131,0,0,0.560042511647547,-0.0814098297430588,0,0,0,0,Neant
15,32,0.152358616418342,0,0,0.45922094203557,0,0,0.350664423869626,-0.0104992158862001,0,0,0,0,Neant
16,32,0.0195305153399071,0,0,1.00181955424128,0,0,0.173020984214818,-0.0310927112435906,0,0,0,0,Neant
17,32,0.0602574068858977,0,0,-0.427612434395033,0,0,0.083118322493013,-0.0425991500320174,0,0,0,0,Neant
18,32,-0.00720894834982932,0,0,0.265286856863787,0,0,0.283954250988632,-0.00722002629411123,0,0,0,0,Neant
19,32,0.0734112716958999,0,0,0.0387122453757813,0,0,0.383254321826714,-0.0174231013448775,0,0,0,0,Neant
20,32,0.0391816216387293,0,0,0.366634220717945,0,0,-0.0787052400722774,-0.104789654315707,0,0,0,0,Neant
21,32,0.0943549425061745,0,0,-0.249769701887895,0,0,-0.259420125647796,-0.0905077224445599,0,0,0,0,Neant
1,33,-0.0825798247669531,0,0,0.199291173110547,0,0,-0.655236748527541,-0.139732570100834,0,0,0,0,Neant
2,33,-0.00438648973773489,0,0,0.026659336787265,0,0,-0.621503559950654,-0.239249445679671,0,0,0,0,Neant
3,33,0.134544944933948,0,0,0.270520445992893,0,0,-0.636867004086004,0.0384172167487503,0,0,0,0,Neant
4,33,-0.0491362104255299,0,0,-0.000329962835550396,0,0,-0.880712956105505,0.104612561141736,0,0,0,0,Neant
5,33,-0.0462933558053818,0,0,0.231065845223171,0,0,-0.36030521364868,-0.366773261271143,0,0,0,0,Neant
6,33,0.105535400189985,0,0,0.0341444921063856,0,0,-1.28410632307294,-0.218839045028961,0,0,0,0,Neant
7,33,0.010572219470672,0,0,0.410381915720619,0,0,-0.91288463127343,0.0182077738265878,0,0,0,0,Neant
8,33,-0.00735349964969569,0,0,-0.431795577132355,0,0,-0.424562751899574,0.0504035198682782,0,0,0,0,Neant
9,33,-0.0147317621892953,0,0,-0.163730820516701,0,0,-0.162512644260009,0.21049361845344,0,0,0,0,Neant
10,33,0.0381345707788041,0,0,-0.215482402125712,0,0,0.199790216831707,0.157806675682044,0,0,0,0,Neant
11,33,-0.0430308447288658,0,0,0.0145187188557765,0,0,-1.06621302208455,-0.0890339170973789,0,0,0,0,Neant
12,33,0.0247725340847815,0,0,-0.515661653494466,0,0,-0.908718475284827,-0.0192898299013407,0,0,0,0,Neant
13,33,-0.0953885881606878,0,0,0.835324518792052,0,0,-0.565909396303739,-0.0878324937264015,0,0,0,0,Neant
14,33,-0.0229218096389705,0,0,-0.222239574482577,0,0,-0.551829654706265,0.0520799706365824,0,0,0,0,Neant
15,33,0.0692866769272185,0,0,0.794282841448316,0,0,0.117927556988735,0.0634950650876127,0,0,0,0,Neant
16,33,0.00257248136467277,0,0,-0.361323080049424,0,0,-0.494977730840614,-0.0232450211446229,0,0,0,0,Neant
17,33,-0.0268290954800443,0,0,-0.175487895483819,0,0,-0.414032009072984,0.0809256346593291,0,0,0,0,Neant
18,33,-0.0464507209090682,0,0,-0.55296465543515,0,0,-0.161582625874183,-0.0223252210979855,0,0,0,0,Neant
19,33,-0.0397878581759761,0,0,0.000915798132520962,0,0,-0.739367043290234,0.197391187460581,0,0,0,0,Neant
20,33,0.0280126178989295,0,0,0.609334237852333,0,0,-0.73812858565334,0.0897205287092199,0,0,0,0,Neant
21,33,-0.00293738748219348,0,0,0.716092726051057,0,0,-0.700377533196204,-0.0579155905863932,0,0,0,0,Neant
1,34,0.0746939736631196,0,0,-0.272225108935487,0,0,0.234532838720665,0.119945131871175,0,0,0,0,Neant
