rep,id,tin,iniT,iniI,beta,rhoX,k,delta,p,c,sigmaX,phiX,dX,source
4,40,-3.38854968295213,2666667,0.0333333,2.20688096584841e-8,2,4,1.38942020145741,6275.00747225728,10,1,2,0.2,Neant
5,40,-1.61780863444757,2666667,0.0333333,1.91945886519224e-8,2,4,1.21326663237083,6649.72930246358,10,1,2,0.2,Neant
6,40,-1.31427502908502,2666667,0.0333333,9.58747802852033e-9,2,4,1.95589002049977,8122.88706789596,10,1,2,0.2,Neant
7,40,-2.81954182214519,2666667,0.0333333,8.39850613161462e-9,2,4,1.583498499115,7863.45263474005,10,1,2,0.2,Neant
8,40,-2.53874317671063,2666667,0.0333333,2.32059850745069e-8,2,4,1.29313093807432,7346.64494288544,10,1,2,0.2,Neant
9,40,0.236779410045518,2666667,0.0333333,2.41394101932922e-8,2,4,1.66492485270996,9265.50120060698,10,1,2,0.2,Neant
10,40,-2.97031225490291,2666667,0.0333333,1.47987746122856e-8,2,4,1.38304221913045,6503.7302585928,10,1,2,0.2,Neant
11,40,-2.01094561867873,2666667,0.0333333,1.47987746122856e-8,2,4,1.75070022443247,6264.84764176774,10,1,2,0.2,Neant
12,40,-2.8668397853508,2666667,0.0333333,1.56651019557035e-8,2,4,1.21308086916919,6971.33319484665,10,1,2,0.2,Neant
13,40,-2.20586169359583,2666667,0.0333333,1.44339517303606e-8,2,4,1.3491348865729,8354.21830440043,10,1,2,0.2,Neant
14,40,-1.40464648419261,2666667,0.0333333,1.19079135719137e-8,2,4,1.36860147415686,8038.66735005119,10,1,2,0.2,Neant
15,40,-2.09587256914196,2666667,0.0333333,2.56096953033939e-8,2,4,1.36326433140392,7645.69060976751,10,1,2,0.2,Neant
16,40,-0.0684237028669069,2666667,0.0333333,2.30940573277136e-8,2,4,1.70605446477182,6228.24123611278,10,1,2,0.2,Neant
17,40,-0.909566214113387,2666667,0.0333333,2.13066483513937e-8,2,4,1.21555280719491,5551.49184848111,10,1,2,0.2,Neant
18,40,-2.28592143443418,2666667,0.0333333,3.33540146811005e-8,2,4,1.23327605716877,7281.65185436699,10,1,2,0.2,Neant
19,40,-3.03081166300522,2666667,0.0333333,2.03610241674573e-8,2,4,1.1764236156689,7356.29849116387,10,1,2,0.2,Neant
20,40,-1.58121590556623,2666667,0.0333333,1.35564114608448e-8,2,4,1.40253893334418,7937.3791508276,10,1,2,0.2,Neant
21,40,-1.58084125578633,2666667,0.0333333,1.31104090791839e-8,2,4,2.11204646728388,7632.47354541388,10,1,2,0.2,Neant
1,41,-0.743726946325666,2666667,0.0333333,2.47702348039661e-8,2,4,0.837290524811942,6799.40826379159,10,1,2,0.2,Neant
2,41,-0.956062749185311,2666667,0.0333333,3.42482340534113e-8,2,4,0.790765157246647,7586.12703788336,10,1,2,0.2,Neant
3,41,-0.487220155970983,2666667,0.0333333,1.72454533233184e-8,2,4,1.04809495589431,8417.16831813374,10,1,2,0.2,Neant
4,41,-1.69452402993277,2666667,0.0333333,1.86661702178331e-8,2,4,0.915746173231267,7340.70722398072,10,1,2,0.2,Neant
5,41,-1.86980311434581,2666667,0.0333333,2.44661494501174e-8,2,4,0.684675238009964,5685.09932883277,10,1,2,0.2,Neant
6,41,-0.0468700847352221,2666667,0.0333333,2.14778568223981e-8,2,4,0.908686398980148,7565.18232573262,10,1,2,0.2,Neant
7,41,-0.442882940626608,2666667,0.0333333,1.84572862910456e-8,2,4,0.851913962518385,6794.47187417587,10,1,2,0.2,Neant
8,41,0.516382308386576,2666667,0.0333333,3.51468147113194e-8,2,4,0.780336551665469,7138.96167809079,10,1,2,0.2,Neant
9,41,-2.77591005260444,2666667,0.0333333,1.67239102612277e-8,2,4,0.448191481449931,6224.44551454692,10,1,2,0.2,Neant
10,41,-1.81372808031291,2666667,0.0333333,4.05962368763561e-8,2,4,1.05265213861822,8384.1035152377,10,1,2,0.2,Neant
11,41,-1.84382884642751,2666667,0.0333333,2.36191478009132e-8,2,4,0.940976408782812,6320.08936185035,10,1,2,0.2,Neant
12,41,-0.482540393322565,2666667,0.0333333,1.55960418781485e-8,2,4,1.22751075447043,7781.66468255393,10,1,2,0.2,Neant
13,41,1.04286729040044,2666667,0.0333333,1.09795665447751e-8,2,4,0.976620533169334,6011.87967456873,10,1,2,0.2,Neant
14,41,-2.19829675689443,2666667,0.0333333,1.69386031482352e-8,2,4,0.778961204404587,7599.71803506303,10,1,2,0.2,Neant
15,41,0.23622946420173,2666667,0.0333333,1.35379761073741e-8,2,4,0.612117418625312,6275.86123504789,10,1,2,0.2,Neant
16,41,-2.26420432787637,2666667,0.0333333,5.3685662562855e-8,2,4,0.896895298113702,8746.74847590202,10,1,2,0.2,Neant
17,41,0.359047105428126,2666667,0.0333333,2.16181744638305e-8,2,4,1.08070505496477,6848.31905788524,10,1,2,0.2,Neant
18,41,-0.0340816181038663,2666667,0.0333333,7.31491105506157e-9,2,4,0.696599193341949,8337.02089331535,10,1,2,0.2,Neant
19,41,-1.49397873560247,2666667,0.0333333,2.67052465805126e-8,2,4,0.677313257304849,6898.58250589267,10,1,2,0.2,Neant
20,41,1.87587910308219,2666667,0.0333333,2.61389393228197e-8,2,4,1.65281687424338,6686.69706697671,10,1,2,0.2,Neant
21,41,-0.999758250858991,2666667,0.0333333,3.55739509500008e-8,2,4,1.15790535452195,6825.3909824187,10,1,2,0.2,Neant
1,42,-0.786842712210943,2666667,0.0333333,2.44196996279911e-8,2,4,0.477358909273534,7936.75394613905,10,1,2,0.2,Neant
2,42,0.814594141555185,2666667,0.0333333,3.69014083669492e-8,2,4,0.684969514312685,9628.99553783429,10,1,2,0.2,Neant
3,42,3.18285327880185,2666667,0.0333333,2.1799669630452e-8,2,4,0.684969514312685,7410.2313242704,10,1,2,0.2,Neant
4,42,0.0490508249076754,2666667,0.0333333,2.09921979390541e-8,2,4,0.601292503898533,7813.60079701383,10,1,2,0.2,Neant
5,42,0.346703664059464,2666667,0.0333333,3.4433687173002e-8,2,4,0.639767170722846,7754.30183525317,10,1,2,0.2,Neant
6,42,0.381187815879467,2666667,0.0333333,3.98775870579853e-8,2,4,0.567803433535192,6784.55559099273,10,1,2,0.2,Neant
7,42,1.74593813611706,2666667,0.0333333,1.23273173587992e-8,2,4,0.62362552402005,8479.52896341234,10,1,2,0.2,Neant
8,42,-0.793043905989165,2666667,0.0333333,4.39703305235979e-8,2,4,0.436490133188565,7525.49302077515,10,1,2,0.2,Neant
9,42,0.291622105694982,2666667,0.0333333,4.41670448899451e-8,2,4,0.516192666019941,5374.90659717127,10,1,2,0.2,Neant
10,42,1.70671229590299,2666667,0.0333333,2.15438537048869e-8,2,4,0.682671068932648,7624.43352574809,10,1,2,0.2,Neant
11,42,0.388758378975881,2666667,0.0333333,3.26247531708137e-8,2,4,0.505346725320276,8789.52271012282,10,1,2,0.2,Neant
12,42,2.4455368392066,2666667,0.0333333,2.72996488495788e-8,2,4,0.629615841646663,6474.14280435734,10,1,2,0.2,Neant
13,42,2.66696015091551,2666667,0.0333333,3.05148515253225e-8,2,4,0.670032041674132,7436.50839175934,10,1,2,0.2,Neant
14,42,0.900405208924245,2666667,0.0333333,1.66829430662614e-8,2,4,0.825671798519017,9802.15427162778,10,1,2,0.2,Neant
15,42,-0.257093631863018,2666667,0.0333333,2.60118051518635e-8,2,4,0.452359246878775,6975.67714064117,10,1,2,0.2,Neant
16,42,-2.22103327025294,2666667,0.0333333,4.417630946137e-8,2,4,0.494492458761651,6380.99701513277,10,1,2,0.2,Neant
17,42,0.765361589482728,2666667,0.0333333,2.29458871231006e-8,2,4,0.358756103136368,6992.51699901989,10,1,2,0.2,Neant
18,42,1.5887934174512,2666667,0.0333333,2.29458871231006e-8,2,4,0.650446900813573,8322.06725324489,10,1,2,0.2,Neant
19,42,2.29586912595168,2666667,0.0333333,2.41920637248351e-8,2,4,0.678766862430361,8798.75145648017,10,1,2,0.2,Neant
20,42,0.861487139741542,2666667,0.0333333,2.12330326099736e-8,2,4,0.43459481093007,7152.63863288038,10,1,2,0.2,Neant
21,42,2.08349972788756,2666667,0.0333333,1.50383121254802e-8,2,4,0.563131579198752,8014.6586601621,10,1,2,0.2,Neant
1,43,-5.35290531322507,2666667,0.0333333,2.21177445735123e-8,2,4,1.16582796291019,7550.61895939076,10,1,2,0.2,Kissler
2,43,-5.02299512590946,2666667,0.0333333,1.94119169955248e-8,2,4,1.15678075070207,9128.83743958456,10,1,2,0.2,Kissler
3,43,-4.72741440325764,2666667,0.0333333,1.82437572750092e-8,2,4,1.10511424541733,8584.47944372227,10,1,2,0.2,Kissler
4,43,-4.29736817350934,2666667,0.0333333,3.65214664429146e-8,2,4,1.22915030349887,6956.29934470499,10,1,2,0.2,Kissler
5,43,-5.26571356684674,2666667,0.0333333,1.53226029987765e-8,2,4,0.917550747306168,7930.01623789646,10,1,2,0.2,Kissler
6,43,-5.37974332370186,2666667,0.0333333,1.90230623222592e-8,2,4,1.1709116083829,7490.6679935205,10,1,2,0.2,Kissler
7,43,-5.37974332370186,2666667,0.0333333,1.90357383842429e-8,2,4,0.984089986823727,6715.56582601149,10,1,2,0.2,Kissler
8,43,-5.24702241888357,2666667,0.0333333,1.43635717082068e-8,2,4,0.984089986823727,6641.10785176167,10,1,2,0.2,Kissler
9,43,-5.15559371185715,2666667,0.0333333,1.95733137080949e-8,2,4,1.12857520438928,7255.48831170194,10,1,2,0.2,Kissler
10,43,-5.26066484562301,2666667,0.0333333,1.93245380742588e-8,2,4,0.831520498768029,5899.59586599212,10,1,2,0.2,Kissler
11,43,-4.38290754598136,2666667,0.0333333,1.89656094752475e-8,2,4,0.727322695381394,7327.08016771692,10,1,2,0.2,Kissler
12,43,-5.14563371748596,2666667,0.0333333,2.34599420273801e-8,2,4,1.00757583291827,6643.10657395485,10,1,2,0.2,Kissler
13,43,-6.26540740646477,2666667,0.0333333,2.88518020334818e-8,2,4,1.07555124695854,6300.61888331799,10,1,2,0.2,Kissler
14,43,-5.3460034150894,2666667,0.0333333,1.61243866304715e-8,2,4,0.80973812626531,6815.20242554252,10,1,2,0.2,Kissler
15,43,-5.50288660904305,2666667,0.0333333,1.38433505908032e-8,2,4,0.828416799390867,6743.48491528266,10,1,2,0.2,Kissler
16,43,-6.38227283749117,2666667,0.0333333,1.80972551740766e-8,2,4,0.723561274520412,6513.77654946839,10,1,2,0.2,Kissler
17,43,-6.56492924657363,2666667,0.0333333,1.3935890487258e-8,2,4,0.724343272683735,6247.43827973562,10,1,2,0.2,Kissler
18,43,-4.48245199477087,2666667,0.0333333,1.52544141331597e-8,2,4,0.86554749273552,8046.14712126981,10,1,2,0.2,Kissler
19,43,-4.48245199477087,2666667,0.0333333,3.34327482420808e-8,2,4,1.10224101930328,7877.91330706878,10,1,2,0.2,Kissler
20,43,-5.14482321123093,2666667,0.0333333,1.66790303014536e-8,2,4,0.91566951600517,7818.61071321807,10,1,2,0.2,Kissler
21,43,-5.30542097995797,2666667,0.0333333,1.36273088185365e-8,2,4,0.962173989362066,7155.870696235,10,1,2,0.2,Kissler
1,44,-4.64159162708881,2666667,0.0333333,1.41438170633921e-8,2,4,0.68982963581715,6363.8515087371,10,1,2,0.2,Kissler
2,44,-4.54115854463411,2666667,0.0333333,2.4968292738528e-8,2,4,0.892141397139557,7593.54068034276,10,1,2,0.2,Kissler
3,44,-5.87932926297906,2666667,0.0333333,1.92895668957342e-8,2,4,0.975681757358285,7557.3526189361,10,1,2,0.2,Kissler
4,44,-3.37729505792884,2666667,0.0333333,2.51687164407484e-8,2,4,1.20860095756156,6830.72330526536,10,1,2,0.2,Kissler
5,44,-2.42250036130889,2666667,0.0333333,2.58448391781666e-8,2,4,1.20860095756156,6830.72330526536,10,1,2,0.2,Kissler
6,44,-3.3909768852655,2666667,0.0333333,2.77061594044916e-8,2,4,0.971256352906956,7272.25588592587,10,1,2,0.2,Kissler
7,44,-2.71629860728076,2666667,0.0333333,2.99305790693463e-8,2,4,0.885653317527412,7267.72162659935,10,1,2,0.2,Kissler
8,44,-3.25904181912503,2666667,0.0333333,1.99455630734404e-8,2,4,1.25176372901583,8198.61468215214,10,1,2,0.2,Kissler
9,44,-4.5437590029886,2666667,0.0333333,1.64974295892229e-8,2,4,0.899200195416719,7881.70444606898,10,1,2,0.2,Kissler
10,44,-3.41803247488915,2666667,0.0333333,2.22917328359388e-8,2,4,1.11125953662496,6961.10895651597,10,1,2,0.2,Kissler
11,44,-3.41803247488915,2666667,0.0333333,2.36482566394082e-8,2,4,0.91028528010833,6136.16635908425,10,1,2,0.2,Kissler
12,44,-3.21226397919277,2666667,0.0333333,2.36482566394082e-8,2,4,1.19788036962576,6918.84096377305,10,1,2,0.2,Kissler
13,44,-3.51750841911391,2666667,0.0333333,2.93912927887936e-8,2,4,0.982876939396959,10762.8729683625,10,1,2,0.2,Kissler
14,44,-4.57684448990908,2666667,0.0333333,1.82628400369428e-8,2,4,0.982876939396959,6111.11041920581,10,1,2,0.2,Kissler
15,44,-6.2309619274355,2666667,0.0333333,2.11418269871183e-8,2,4,0.902832364622145,5736.89627118095,10,1,2,0.2,Kissler
16,44,-2.65954098857505,2666667,0.0333333,2.99007960330925e-8,2,4,1.2397490066086,5948.29191941431,10,1,2,0.2,Kissler
17,44,-2.89004318861157,2666667,0.0333333,3.05199739271337e-8,2,4,1.21301785769154,6639.88621332777,10,1,2,0.2,Kissler
18,44,-2.89004318861157,2666667,0.0333333,3.05199739271337e-8,2,4,1.05011339811795,6212.97776688352,10,1,2,0.2,Kissler
19,44,-3.89084833100308,2666667,0.0333333,1.71765579760473e-8,2,4,1.21238234833569,8512.81505334762,10,1,2,0.2,Kissler
20,44,-2.88425780271794,2666667,0.0333333,2.02033889669708e-8,2,4,1.04493883614677,7514.60200217585,10,1,2,0.2,Kissler
21,44,-4.06592006056252,2666667,0.0333333,2.51702700240298e-8,2,4,0.928357438762825,5407.92173188279,10,1,2,0.2,Kissler
1,45,-3.72541742546488,2666667,0.0333333,2.00527177241234e-8,2,4,1.35504508473776,5769.97753076311,10,1,2,0.2,Kissler
2,45,-2.81853204218374,2666667,0.0333333,1.94534383334975e-8,2,4,2.01361239904392,8473.8648373958,10,1,2,0.2,Kissler
3,45,-3.4013083808692,2666667,0.0333333,1.84483802461779e-8,2,4,1.31693287487248,6896.99410643653,10,1,2,0.2,Kissler
4,45,-4.61708031337698,2666667,0.0333333,1.78336215317283e-8,2,4,1.11438374240212,5789.37722394562,10,1,2,0.2,Kissler
5,45,-5.66325403385419,2666667,0.0333333,1.69738387890487e-8,2,4,1.36593210472766,7984.83321294578,10,1,2,0.2,Kissler
6,45,-3.58470452670461,2666667,0.0333333,2.28271479031723e-8,2,4,1.55004410120848,6414.84352600436,10,1,2,0.2,Kissler
7,45,-4.30597741808404,2666667,0.0333333,1.76839172070206e-8,2,4,1.19391811654309,6005.8963721168,10,1,2,0.2,Kissler
8,45,-4.84532115894007,2666667,0.0333333,1.34277168793467e-8,2,4,0.916807362742846,6857.32212152895,10,1,2,0.2,Kissler
9,45,-4.60793028190543,2666667,0.0333333,1.4907420751404e-8,2,4,1.14620685315872,6968.08792482223,10,1,2,0.2,Kissler
10,45,-3.24943974357089,2666667,0.0333333,1.99777812405839e-8,2,4,1.91365192536846,8604.9204078691,10,1,2,0.2,Kissler
11,45,-4.17850682571665,2666667,0.0333333,2.4687779506049e-8,2,4,1.37549269565068,7205.11135947915,10,1,2,0.2,Kissler
12,45,-4.17850682571665,2666667,0.0333333,3.09071788328986e-8,2,4,1.77080688765343,6050.37495810573,10,1,2,0.2,Kissler
13,45,-4.20212995443085,2666667,0.0333333,1.6522578296651e-8,2,4,1.17751240124943,8482.62823319647,10,1,2,0.2,Kissler
14,45,-4.04404345990467,2666667,0.0333333,1.57734460959702e-8,2,4,1.23529098614268,7642.35272921527,10,1,2,0.2,Kissler
15,45,-4.29801890335558,2666667,0.0333333,1.38426448442517e-8,2,4,1.32671379635405,9102.87146906181,10,1,2,0.2,Kissler
16,45,-4.18434122178851,2666667,0.0333333,1.38426448442517e-8,2,4,1.34940188544953,8397.16486055263,10,1,2,0.2,Kissler
17,45,-4.33531698476393,2666667,0.0333333,1.71826573356342e-8,2,4,1.62070348888756,6825.7841095754,10,1,2,0.2,Kissler
18,45,-3.9558277734796,2666667,0.0333333,1.75353875182601e-8,2,4,1.34813118460005,7649.2570849728,10,1,2,0.2,Kissler
19,45,-4.76434210265391,2666667,0.0333333,2.04979436560208e-8,2,4,1.06369748960827,6592.65895807727,10,1,2,0.2,Kissler
20,45,-3.23045700989336,2666667,0.0333333,1.21198274103215e-8,2,4,1.20090293671104,7991.78935960969,10,1,2,0.2,Kissler
21,45,-4.50061462546963,2666667,0.0333333,1.10295730841541e-8,2,4,0.99074804276212,6235.53553573876,10,1,2,0.2,Kissler
1,46,-4.49505599783053,2666667,0.0333333,1.52528236465087e-8,2,4,1.43471845707258,6234.02265707113,10,1,2,0.2,Kissler
2,46,-4.38550397153065,2666667,0.0333333,2.1265955245698e-8,2,4,1.25833487795557,5451.51147197953,10,1,2,0.2,Kissler
3,46,-3.57080221286507,2666667,0.0333333,2.1060889055877e-8,2,4,1.42730548717565,6526.51300275759,10,1,2,0.2,Kissler
4,46,-5.0957589540943,2666667,0.0333333,1.86668783585123e-8,2,4,1.06866450768672,7131.27797018615,10,1,2,0.2,Kissler
5,46,-3.05665849856162,2666667,0.0333333,2.45107354613408e-8,2,4,1.50597099224756,6535.99047407029,10,1,2,0.2,Kissler
6,46,-3.31630806857907,2666667,0.0333333,2.17260587420192e-8,2,4,1.19884697346822,6716.26609423017,10,1,2,0.2,Kissler
7,46,-2.96575735412643,2666667,0.0333333,3.25420194678187e-8,2,4,1.79864753486772,7597.56795476688,10,1,2,0.2,Kissler
8,46,-3.50743453570655,2666667,0.0333333,2.45401276854336e-8,2,4,1.55265052006871,5338.65642256917,10,1,2,0.2,Kissler
9,46,-2.91200835677574,2666667,0.0333333,2.58169592684035e-8,2,4,1.21198650574533,6217.57307775258,10,1,2,0.2,Kissler
10,46,-2.54255602356688,2666667,0.0333333,2.51880230348088e-8,2,4,1.50442434901707,5563.32102722229,10,1,2,0.2,Kissler
11,46,-4.94553477823785,2666667,0.0333333,2.0713370769954e-8,2,4,1.00691231583307,7893.453966856,10,1,2,0.2,Kissler
12,46,-3.63735338479438,2666667,0.0333333,2.02989154079181e-8,2,4,1.61781962604014,7458.76478941575,10,1,2,0.2,Kissler
13,46,-3.09021233850234,2666667,0.0333333,2.71479820921801e-8,2,4,1.66680129309466,5508.10288245497,10,1,2,0.2,Kissler
14,46,-3.02657887707872,2666667,0.0333333,4.4291150067478e-8,2,4,1.895879523109,5508.10288245497,10,1,2,0.2,Kissler
15,46,-5.36474717030085,2666667,0.0333333,3.19302003475383e-8,2,4,0.976824864497922,5746.7907703849,10,1,2,0.2,Kissler
16,46,-4.1511111349755,2666667,0.0333333,1.77568399590424e-8,2,4,1.2167035863017,5815.02762093374,10,1,2,0.2,Kissler
17,46,-4.65566442340103,2666667,0.0333333,2.31935071686423e-8,2,4,1.65799370456368,5210.22431520817,10,1,2,0.2,Kissler
18,46,-4.41453641604642,2666667,0.0333333,1.49714626507504e-8,2,4,0.994691641576795,7240.91988835228,10,1,2,0.2,Kissler
19,46,-3.24289869445746,2666667,0.0333333,1.61854052595471e-8,2,4,1.59764814101155,8524.52479608254,10,1,2,0.2,Kissler
20,46,-3.47081281486544,2666667,0.0333333,1.43755799780697e-8,2,4,1.34892961824615,6228.13436975178,10,1,2,0.2,Kissler
21,46,-3.08382607278272,2666667,0.0333333,1.46399796987957e-8,2,4,0.940590866182047,8000.12595324088,10,1,2,0.2,Kissler
1,47,-5.15984315438116,2666667,0.0333333,9.69274445394662e-9,2,4,1.39850666258402,6791.24984864064,10,1,2,0.2,Kissler
2,47,-4.9149622050997,2666667,0.0333333,1.84813319916909e-8,2,4,1.48745405939464,5625.82843081617,10,1,2,0.2,Kissler
3,47,-4.84057407085925,2666667,0.0333333,1.47811583567466e-8,2,4,1.36115225493926,6584.41219977158,10,1,2,0.2,Kissler
4,47,-5.24412821901661,2666667,0.0333333,1.38110178089893e-8,2,4,1.26026665910922,5610.74353706833,10,1,2,0.2,Kissler
5,47,-4.26621252047994,2666667,0.0333333,1.08449850683889e-8,2,4,1.40001446884517,7663.08049713291,10,1,2,0.2,Kissler
6,47,-4.79544183546199,2666667,0.0333333,1.21002895285396e-8,2,4,1.49953046706102,7413.28659020955,10,1,2,0.2,Kissler
7,47,-4.7137486109475,2666667,0.0333333,1.35949062023359e-8,2,4,1.50796306637063,7541.01267336936,10,1,2,0.2,Kissler
8,47,-4.60632466834888,2666667,0.0333333,1.28388861082797e-8,2,4,1.58876232798972,7116.86227564835,10,1,2,0.2,Kissler
9,47,-4.97242086576774,2666667,0.0333333,1.62287801115602e-8,2,4,1.98960924101181,7044.26218191258,10,1,2,0.2,Kissler
10,47,-4.38556710823296,2666667,0.0333333,1.99048320872448e-8,2,4,1.9480464947847,6483.93663037981,10,1,2,0.2,Kissler
11,47,-4.49811424965319,2666667,0.0333333,2.35893440614866e-8,2,4,1.8976716856252,5876.34230322472,10,1,2,0.2,Kissler
12,47,-4.23405677401832,2666667,0.0333333,1.70791310744253e-8,2,4,1.83424460507046,6302.64310548087,10,1,2,0.2,Kissler
13,47,-4.70300893681118,2666667,0.0333333,1.64469743285282e-8,2,4,1.17988069269585,5817.46310391648,10,1,2,0.2,Kissler
14,47,-4.79180076708564,2666667,0.0333333,2.08203635717919e-8,2,4,1.60546022427996,7403.1121018629,10,1,2,0.2,Kissler
15,47,-4.0227311581499,2666667,0.0333333,2.03685922306785e-8,2,4,1.65876768197394,5310.03732721256,10,1,2,0.2,Kissler
16,47,-3.83006291843859,2666667,0.0333333,1.03679783159856e-8,2,4,1.38553905135736,5618.30311492073,10,1,2,0.2,Kissler
17,47,-4.83998790043736,2666667,0.0333333,1.31324146088859e-8,2,4,1.01533346149623,5498.05108400603,10,1,2,0.2,Kissler
18,47,-4.00990248835827,2666667,0.0333333,1.69400608515953e-8,2,4,1.62927762814996,7694.65884049903,10,1,2,0.2,Kissler
19,47,-6.04467642195101,2666667,0.0333333,1.09463135955507e-8,2,4,0.91218901362465,7498.18065843813,10,1,2,0.2,Kissler
20,47,-5.50931901535769,2666667,0.0333333,1.18020718993092e-8,2,4,1.16066850674394,5129.71152460699,10,1,2,0.2,Kissler
21,47,-3.84802320720447,2666667,0.0333333,1.62684973968708e-8,2,4,1.69451236461315,6270.49664779557,10,1,2,0.2,Kissler
1,48,-8.95762578522289,2666667,0.0333333,1.53664432997969e-8,2,4,1.1987008189183,7782.54265376666,10,1,2,0.2,Kissler
2,48,-8.47440001109441,2666667,0.0333333,2.61475855692044e-8,2,4,1.34371259620306,6401.43549694221,10,1,2,0.2,Kissler
3,48,-8.2412729444294,2666667,0.0333333,1.64645374334038e-8,2,4,1.04432740810437,6800.9395847955,10,1,2,0.2,Kissler
4,48,-8.2412729444294,2666667,0.0333333,1.37466940431671e-8,2,4,0.840570333320876,6810.43092970567,10,1,2,0.2,Kissler
5,48,-9.01934267119768,2666667,0.0333333,1.08979084315992e-8,2,4,0.821649576692516,6586.06024776042,10,1,2,0.2,Kissler
6,48,-9.17480616036727,2666667,0.0333333,1.51440995571896e-8,2,4,0.945295017237194,5172.41360331963,10,1,2,0.2,Kissler
7,48,-6.00390853010283,2666667,0.0333333,1.79917235435093e-8,2,4,1.25985221980286,6152.97806854816,10,1,2,0.2,Kissler
8,48,-8.09856758447677,2666667,0.0333333,1.71355502532274e-8,2,4,0.940782199303168,6180.64552945779,10,1,2,0.2,Kissler
9,48,-7.57900106636573,2666667,0.0333333,1.26306275984134e-8,2,4,1.33859492326803,7430.03047766622,10,1,2,0.2,Kissler
10,48,-8.90267474879841,2666667,0.0333333,2.07470584818687e-8,2,4,1.34632727279331,7131.90408846996,10,1,2,0.2,Kissler
11,48,-8.90267474879841,2666667,0.0333333,1.26288584724072e-8,2,4,1.16946928448355,7755.96575875452,10,1,2,0.2,Kissler
12,48,-8.72270387840592,2666667,0.0333333,3.45914230337753e-8,2,4,1.53080284769046,6696.91353222436,10,1,2,0.2,Kissler
13,48,-8.24861878766063,2666667,0.0333333,2.96581942040181e-8,2,4,1.2439810577844,6879.8514815007,10,1,2,0.2,Kissler
14,48,-8.04487182425756,2666667,0.0333333,1.91709756941446e-8,2,4,1.71649713930906,8724.02251266376,10,1,2,0.2,Kissler
15,48,-8.31630114401978,2666667,0.0333333,3.79700603038515e-8,2,4,1.55314310911463,6947.96600771469,10,1,2,0.2,Kissler
16,48,-8.31630114401978,2666667,0.0333333,1.41711640021011e-8,2,4,0.747036199244399,6597.37274609715,10,1,2,0.2,Kissler
17,48,-9.16183835844825,2666667,0.0333333,1.46710755570146e-8,2,4,0.93264058194166,6075.37051506938,10,1,2,0.2,Kissler
18,48,-7.88532387753216,2666667,0.0333333,3.46405876216595e-8,2,4,1.46864181111371,8121.41036489429,10,1,2,0.2,Kissler
19,48,-7.73695342650243,2666667,0.0333333,1.52271964495351e-8,2,4,1.24546121908827,7397.16375621642,10,1,2,0.2,Kissler
20,48,-8.49401864668897,2666667,0.0333333,4.01759815343198e-8,2,4,1.3748015285944,6897.448386022,10,1,2,0.2,Kissler
21,48,-8.49401864668897,2666667,0.0333333,2.33617637774169e-8,2,4,1.04915636452382,9737.90853577278,10,1,2,0.2,Kissler
1,49,-3.04846124985252,2666667,0.0333333,2.57794544790709e-8,2,4,1.5640653469644,7109.23995519096,10,1,2,0.2,Kissler
2,49,-4.96549096095084,2666667,0.0333333,2.89884509749632e-8,2,4,1.47393950441727,7777.98952308697,10,1,2,0.2,Kissler
3,49,-3.61475480839824,2666667,0.0333333,1.73902302312719e-8,2,4,1.66164536883029,7923.87217930257,10,1,2,0.2,Kissler
4,49,-4.52799990818713,2666667,0.0333333,3.90031545496669e-8,2,4,1.01422094386911,8657.00336573541,10,1,2,0.2,Kissler
5,49,-4.51339148984702,2666667,0.0333333,2.59973108705118e-8,2,4,1.21936571543042,5168.46711541377,10,1,2,0.2,Kissler
6,49,-5.25225099532508,2666667,0.0333333,1.583354089619e-8,2,4,1.17638743644511,5959.72992490026,10,1,2,0.2,Kissler
7,49,-4.69208225328784,2666667,0.0333333,2.18739747683039e-8,2,4,1.38501510358073,10374.3413859746,10,1,2,0.2,Kissler
8,49,-4.69208225328784,2666667,0.0333333,2.24794359533261e-8,2,4,1.35496794141245,7016.04865662922,10,1,2,0.2,Kissler
9,49,-5.53314250191876,2666667,0.0333333,1.95278085652738e-8,2,4,1.48300204071081,8048.4644989524,10,1,2,0.2,Kissler
10,49,-5.54044384140115,2666667,0.0333333,1.62193943724229e-8,2,4,0.786978927861429,6081.97662817446,10,1,2,0.2,Kissler
11,49,-5.51912862286442,2666667,0.0333333,2.03242185455617e-8,2,4,0.977247567632308,6828.52208417542,10,1,2,0.2,Kissler
12,49,-5.51912862286442,2666667,0.0333333,1.71624600000323e-8,2,4,1.31269136081617,8912.24117018975,10,1,2,0.2,Kissler
13,49,-4.50525568470787,2666667,0.0333333,2.19397827861648e-8,2,4,1.34010327024617,8031.43487422241,10,1,2,0.2,Kissler
14,49,-4.50525568470787,2666667,0.0333333,2.19397827861648e-8,2,4,1.34010327024617,8161.6910945318,10,1,2,0.2,Kissler
15,49,-4.02426879128632,2666667,0.0333333,8.79105032673458e-9,2,4,0.746076462438772,7486.7002576228,10,1,2,0.2,Kissler
16,49,-3.83577277014698,2666667,0.0333333,2.42781086339662e-8,2,4,1.64250572496188,4948.53397701793,10,1,2,0.2,Kissler
17,49,-4.90586441967255,2666667,0.0333333,2.24305941823453e-8,2,4,1.63036765165863,11090.1566579986,10,1,2,0.2,Kissler
